Stationid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"3418",27,12,6,1,0,1,32,78,139,150,103,108,126,120,128,142,139,208,279,183,142,88,81,61
"507",73,23,17,14,14,67,220,240,387,213,190,176,208,245,258,235,404,550,533,502,323,265,201,115
"323",26,19,19,0,5,14,14,58,132,118,92,96,93,108,146,199,249,385,320,166,103,61,68,40
"295",35,20,13,3,3,21,41,96,264,229,185,159,147,134,125,152,176,225,244,240,113,103,104,65
"254",38,12,6,6,3,22,50,111,235,130,94,122,152,179,153,180,192,237,264,262,236,139,117,53
"3147",36,21,15,9,3,15,48,113,208,125,86,112,135,152,154,148,163,182,204,211,135,108,73,59
"161",111,75,19,17,8,23,65,138,229,274,219,224,239,269,316,332,332,458,502,480,359,363,288,169
"3113",28,9,10,6,6,4,24,69,158,160,124,107,93,103,93,86,119,137,143,174,131,90,88,49
"260",5,3,2,4,2,1,4,14,48,28,46,57,63,108,119,118,257,404,131,53,41,35,22,12
"3085",47,14,16,8,1,7,11,21,84,81,75,65,69,68,93,89,81,84,112,131,116,89,70,80
"3443",32,8,13,1,1,8,17,75,69,111,148,227,281,260,338,416,1154,2383,493,183,50,44,39,28
"3094",12,10,2,2,0,8,19,23,49,66,50,56,51,47,52,49,34,59,72,84,59,57,38,23
"3466",22,25,9,8,3,4,50,86,129,139,143,227,305,288,338,332,356,337,238,146,76,67,52,36
"2010",31,10,16,10,6,10,11,84,109,169,110,175,191,217,245,308,336,519,521,341,184,70,71,45
"503",39,20,15,8,3,10,40,150,510,483,316,253,313,309,376,323,354,485,510,355,212,141,120,64
"325",43,34,11,7,20,37,59,173,250,241,140,145,150,143,151,148,165,273,470,348,242,152,143,77
"516",15,7,4,3,0,3,45,39,118,125,76,80,109,89,87,102,114,440,280,104,58,48,31,24
"481",47,29,10,12,4,5,38,129,168,125,89,87,115,132,119,125,140,162,171,193,135,80,88,65
"3335",20,9,5,1,1,6,12,33,135,87,75,73,60,49,79,86,86,108,153,82,62,66,54,33
"346",64,38,19,14,15,39,136,210,207,149,229,221,206,226,249,265,293,321,301,300,227,159,158,124
"3343",12,7,2,3,7,36,31,79,98,54,42,33,31,26,32,50,43,49,51,51,57,23,29,18
"406",12,5,4,3,0,5,49,114,242,163,106,105,113,132,128,111,140,152,174,181,133,87,63,21
"279",40,16,11,4,10,19,49,88,220,196,112,192,247,243,232,295,383,561,476,375,273,187,158,79
"534",13,12,10,0,1,10,20,27,63,62,39,66,110,113,115,144,230,450,266,90,75,37,43,17
"491",36,17,12,3,3,17,86,160,366,349,239,295,397,410,372,465,600,469,372,230,147,109,117,83
"3016",88,26,18,6,13,9,30,161,262,247,156,204,216,284,320,352,349,417,404,357,329,237,204,143
"328",22,30,14,1,1,23,71,150,341,277,194,201,198,203,240,203,274,570,485,341,231,147,111,74
"3164",55,14,11,12,10,41,138,506,542,191,208,280,232,229,240,253,288,302,381,322,234,174,136,61
"500",30,15,4,6,5,6,28,197,378,380,261,268,293,276,243,252,247,300,196,129,91,49,59,30
"3462",22,11,7,2,3,10,29,79,191,121,77,96,113,117,107,156,211,505,168,104,64,60,66,39
"305",29,8,4,5,5,10,87,173,271,234,238,218,306,298,272,329,509,489,322,201,121,82,57,43
"3112",58,23,19,6,6,9,43,62,129,159,125,118,157,155,173,177,230,339,433,290,266,169,132,90
"419",2,0,1,3,27,1,103,60,69,81,61,48,37,33,28,27,18,37,33,38,23,7,4,7
"442",32,36,16,10,2,31,72,201,671,671,461,371,463,381,390,420,470,670,557,255,141,105,71,58
"384",35,16,8,7,3,6,38,85,226,176,86,94,107,94,90,94,93,149,139,128,102,89,79,66
"3236",40,17,9,8,16,104,1129,686,103,108,100,132,110,111,142,134,162,228,229,214,196,153,132,81
"399",9,7,3,1,9,12,18,99,162,190,109,102,90,107,65,61,75,69,81,60,52,36,20,16
"524",9,13,6,5,2,11,94,376,431,264,174,243,304,354,300,396,518,1064,393,180,113,58,38,24
"266",12,1,4,1,16,23,69,158,277,93,49,59,54,59,72,80,85,67,80,72,43,38,37,30
"3129",39,16,6,10,4,20,41,121,243,143,113,107,107,121,128,129,184,289,263,140,132,87,74,37
"3353",6,13,1,0,1,0,2,8,31,23,17,35,45,76,87,87,112,113,108,86,84,105,66,22
"3102",35,14,16,8,5,5,20,74,98,82,67,58,73,68,82,59,61,71,83,86,88,65,54,44
"2012",23,13,3,0,1,13,89,242,612,615,224,209,177,174,179,173,147,184,219,171,106,70,44,24
"3349",27,2,3,2,1,11,43,102,128,158,170,188,176,217,224,237,282,268,267,245,237,106,82,39
"3087",60,43,32,14,5,19,11,23,73,100,62,50,74,69,62,71,81,84,127,136,117,72,102,70
"457",46,18,8,7,6,39,91,270,616,469,362,403,414,453,459,450,478,604,583,385,264,188,134,82
"528",35,25,15,2,4,17,103,216,423,237,166,177,186,192,239,227,279,413,452,370,237,146,154,94
"3110",20,18,10,11,12,7,47,83,165,113,110,128,112,86,97,120,91,119,122,144,115,63,56,30
"3101",67,28,20,10,7,0,5,25,80,55,69,74,81,99,69,81,93,126,141,154,138,134,116,65
"3073",19,5,4,6,0,1,0,4,27,62,42,39,28,49,40,25,40,32,48,47,41,41,36,29
"509",84,31,17,16,9,76,210,268,326,356,316,335,368,338,386,361,447,549,721,580,393,319,255,181
"3263",110,69,38,12,11,29,87,246,603,957,367,311,270,383,362,389,461,642,626,587,517,373,362,236
"3082",43,10,9,9,2,14,41,43,118,121,73,87,87,62,89,64,82,98,97,94,120,57,85,65
"3171",34,21,8,4,4,15,73,267,273,95,130,144,169,153,165,146,190,222,284,267,169,141,97,60
"531",64,56,29,13,12,8,85,243,369,300,225,172,235,243,256,245,316,394,480,375,311,225,166,84
"353",14,6,3,3,1,4,5,26,48,80,62,70,48,53,51,56,71,77,96,84,72,52,39,30
"3458",45,24,11,7,4,3,45,92,281,207,210,277,342,330,352,427,434,409,325,185,109,111,86,55
"3294",9,7,0,3,1,8,40,94,119,78,48,47,54,52,52,79,90,91,98,114,64,39,23,14
"216",7,1,3,0,1,2,26,18,59,47,51,46,33,71,73,72,63,81,82,68,54,47,23,11
"3238",32,19,15,4,7,17,80,130,174,74,74,96,74,63,73,85,101,118,149,141,105,88,71,39
"382",98,39,24,7,14,26,80,168,388,382,321,354,390,469,474,483,578,733,899,655,427,300,235,156
"3318",29,36,10,3,13,16,38,99,193,117,91,91,82,89,98,93,113,171,176,137,84,91,66,70
"2000",21,16,4,0,2,14,6,61,120,67,81,141,179,162,190,225,230,361,466,264,125,102,42,32
"441",35,20,17,6,5,10,37,93,296,302,160,138,130,147,142,119,193,365,373,177,166,80,74,48
"410",47,41,36,8,13,11,105,292,539,254,173,221,253,257,254,335,306,358,415,317,247,158,136,96
"3285",23,5,4,2,0,41,70,170,260,89,76,76,74,87,73,100,115,152,175,128,104,96,58,47
"365",12,13,1,1,3,5,18,80,123,95,55,77,54,58,64,56,46,84,63,73,47,56,28,23
"3383",29,23,9,6,1,26,67,171,314,179,157,163,177,162,158,196,245,331,307,258,223,151,74,74
"116",53,33,27,25,20,32,86,188,271,361,254,243,218,248,265,272,322,511,433,305,222,149,128,110
"3289",13,3,4,0,0,6,43,134,259,40,40,43,53,44,52,82,70,70,103,59,42,67,28,13
"315",20,7,0,6,1,0,70,146,455,351,219,215,238,212,245,275,376,807,568,355,187,144,61,18
"3293",26,14,3,0,1,7,75,184,175,86,72,72,99,69,52,71,103,117,147,145,96,74,36,50
"267",40,17,11,2,13,19,65,107,490,484,227,232,251,288,269,337,351,721,432,192,114,99,103,62
"3231",6,2,1,1,3,1,8,42,69,80,51,68,71,72,69,91,95,100,81,54,30,15,12,3
"3109",27,8,9,1,2,4,19,80,154,144,80,72,80,66,68,73,88,107,104,97,84,70,48,36
"486",55,37,12,4,9,20,86,204,387,414,377,323,369,387,357,359,442,700,479,275,243,114,109,89
"3105",18,7,5,0,2,3,2,5,23,50,31,47,41,46,47,49,54,76,83,45,45,46,30,38
"3463",23,14,9,11,0,12,32,140,410,424,183,122,144,159,161,216,217,215,295,218,133,121,77,60
"3309",8,1,0,1,21,5,15,20,19,26,12,13,10,22,16,31,26,31,28,27,26,12,9,14
"448",37,33,13,5,1,51,216,408,296,296,237,214,143,163,173,207,246,425,588,394,277,172,139,106
"3260",43,26,13,6,2,15,63,136,328,359,253,276,299,309,334,345,337,550,644,423,293,172,112,57
"3115",24,4,6,1,1,21,46,95,90,116,72,89,105,107,85,96,101,114,119,97,96,49,39,30
"523",66,25,16,10,6,49,142,212,666,967,451,347,337,362,392,404,609,1272,1307,581,306,201,151,97
"3301",11,11,4,0,2,40,71,159,178,68,70,85,83,83,131,102,143,150,191,178,96,75,45,31
"3314",48,24,16,6,5,8,63,108,279,132,82,105,83,90,102,110,132,173,217,187,122,80,95,73
"3111",20,7,4,1,2,24,33,78,156,84,84,52,52,40,62,40,80,79,89,89,59,37,23,16
"83",28,6,3,0,2,2,27,29,55,53,71,77,92,91,84,107,109,151,168,172,118,74,72,46
"393",20,23,6,9,5,37,89,184,376,101,69,86,80,114,90,116,116,120,145,112,79,46,36,27
"363",29,12,3,2,17,44,118,248,414,343,256,253,219,220,213,218,249,485,533,368,292,198,79,23
"428",101,52,43,26,12,26,143,257,465,218,191,194,183,220,253,244,279,370,415,368,298,221,215,171
"3453",44,23,8,4,3,3,24,32,69,110,53,63,64,82,63,63,64,85,96,109,85,76,70,56
"326",58,29,17,7,9,38,168,291,248,141,155,219,227,258,227,255,240,344,390,328,281,242,162,136
"3233",10,3,4,0,0,18,144,164,293,258,222,264,368,326,375,439,591,510,326,155,86,45,37,15
"3457",9,17,3,1,2,0,6,24,36,76,92,133,205,189,195,190,385,403,95,72,42,29,22,10
"412",53,37,15,10,8,7,30,102,165,229,194,204,205,217,246,266,286,378,398,324,257,184,178,102
"3284",12,7,2,1,1,3,50,93,105,52,51,51,44,50,54,69,56,85,94,91,56,46,24,18
"228",16,9,6,2,2,11,32,63,113,91,116,145,196,163,171,166,441,684,142,94,74,42,36,29
"3420",19,11,2,1,1,2,11,34,67,61,39,37,64,45,60,42,53,74,74,82,82,59,57,32
"423",36,26,16,11,4,18,26,66,100,121,100,91,135,182,148,167,234,296,371,280,159,161,112,74
"355",46,18,15,4,7,14,44,83,175,268,154,164,228,246,211,251,280,340,382,282,220,127,103,55
"514",40,24,9,5,3,58,132,461,1250,746,455,543,559,643,670,664,831,1150,955,777,629,335,199,163
"394",28,29,17,8,8,30,197,403,348,150,167,150,143,157,164,177,194,234,253,248,143,129,80,59
"397",8,7,6,2,2,15,22,56,98,108,42,58,48,53,47,43,36,68,64,56,47,39,28,22
"439",70,42,37,42,16,36,106,216,492,223,156,195,190,215,222,259,258,336,400,313,269,247,199,136
"372",9,5,2,3,1,7,10,42,74,57,37,46,39,42,37,49,40,48,29,40,19,19,14,10
