Stationid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"243",19,6,4,6,1,2,12,29,100,101,76,46,65,69,57,42,63,74,53,41,35,32,23,11
"195",38,13,17,8,7,2,46,95,192,148,84,105,118,157,127,163,124,127,154,111,80,50,48,29
"487",27,16,10,6,7,3,7,23,50,44,52,70,87,91,78,115,134,214,260,187,121,75,43,47
"356",29,10,5,2,3,7,15,17,23,37,41,43,58,51,75,70,65,124,117,88,85,73,56,25
"137",6,1,2,0,3,0,7,13,32,23,22,13,44,36,45,35,38,29,28,30,21,11,13,11
"545",34,18,13,11,7,7,11,71,72,85,64,86,114,155,127,131,137,201,225,192,155,111,84,54
"538",8,1,13,4,1,8,48,126,219,120,59,74,91,58,78,75,76,67,60,48,38,16,33,16
"336",43,19,18,4,4,2,2,14,62,85,66,53,108,116,104,109,116,143,199,168,159,80,79,49
"279",12,2,5,0,2,1,4,9,9,3,15,26,26,33,44,25,41,26,27,41,26,18,6,10
"362",17,2,3,0,2,2,9,20,79,84,47,40,85,90,82,68,85,78,77,71,42,22,29,20
"484",9,9,5,2,0,4,67,130,192,131,79,82,117,120,80,88,85,89,84,55,36,18,19,19
"2010",3,2,1,1,0,2,4,11,25,19,17,25,20,26,31,26,20,38,26,27,19,10,9,7
"335",16,14,7,5,2,3,6,21,89,129,104,113,124,134,121,100,131,142,154,117,79,49,43,29
"449",41,17,18,6,7,1,9,12,21,41,20,38,74,63,71,84,106,135,192,129,123,103,62,51
"464",27,7,7,11,2,3,16,52,116,162,76,74,76,92,114,91,71,113,119,101,66,65,42,26
"289",4,4,0,0,0,1,0,0,1,6,5,5,15,8,12,17,11,23,16,18,15,10,10,9
"372",10,6,6,3,4,4,1,2,3,5,4,5,7,22,8,15,21,26,22,18,15,14,16,14
"267",6,6,7,3,2,3,21,29,71,84,57,67,85,81,105,97,87,99,92,91,50,34,27,15
"513",33,15,9,10,3,3,16,47,78,92,78,72,110,113,136,124,127,114,173,148,106,80,64,63
"316",20,10,12,4,4,9,13,47,65,91,53,46,63,79,82,89,75,106,116,97,76,71,48,20
"344",9,12,7,3,0,0,2,4,0,7,10,8,9,13,12,15,15,14,33,28,31,28,22,13
"274",22,10,2,6,2,3,6,16,33,40,23,40,38,51,51,65,64,80,106,108,71,64,42,27
"261",12,7,9,2,10,4,2,2,9,22,25,34,30,47,51,55,59,76,89,78,57,45,29,29
"319",15,8,2,5,11,2,37,74,129,114,77,73,100,89,86,104,117,158,150,94,55,46,42,26
"3017",9,6,3,2,0,6,6,11,33,34,33,49,55,50,60,65,64,70,69,59,50,27,15,12
"366",24,14,10,10,2,1,1,9,18,35,27,30,41,39,37,51,53,80,138,95,92,73,49,41
"164",18,5,5,2,2,0,22,42,163,134,42,35,36,37,37,46,39,57,60,49,48,32,19,23
"419",9,7,5,5,0,0,3,12,66,55,26,37,23,43,38,37,41,42,69,51,43,38,18,24
"351",16,9,8,5,0,3,30,75,134,82,36,41,100,159,144,146,127,109,117,108,76,51,37,33
"302",19,8,3,3,3,1,5,14,13,13,2,19,29,18,19,30,30,34,49,40,29,28,35,20
"450",47,42,23,8,3,9,36,72,68,118,87,90,124,162,140,161,196,257,321,282,166,154,131,85
"224",17,6,12,4,2,2,6,30,62,65,36,44,91,106,112,118,113,175,156,132,101,77,64,63
"471",22,6,10,1,2,1,2,3,11,13,24,18,44,64,50,40,47,55,83,98,66,43,26,28
"313",9,5,6,0,0,0,3,3,21,19,13,20,24,25,38,29,29,51,66,69,49,30,28,34
"263",24,6,10,11,5,0,3,4,31,39,44,65,74,47,60,63,60,85,100,73,54,30,21,25
"415",31,15,7,12,2,1,14,35,181,224,97,74,100,112,121,104,111,135,166,155,145,79,79,59
"248",12,0,0,0,0,0,4,24,54,82,30,32,32,27,36,50,40,63,46,56,41,22,24,7
"387",51,46,20,16,6,11,29,47,114,141,125,191,302,318,342,325,269,309,356,276,210,152,111,65
"3019",6,5,0,0,0,0,0,4,13,14,10,18,26,16,30,25,25,42,33,23,21,18,5,2
"373",12,11,4,6,0,0,1,3,7,7,12,12,25,33,33,26,33,29,58,56,39,31,37,34
"499",18,11,8,6,5,5,9,25,32,40,40,61,95,124,97,93,86,139,168,112,107,79,50,32
"144",2,3,1,0,1,0,3,8,7,15,18,11,32,24,36,44,31,46,27,26,12,15,13,8
"275",11,4,6,0,1,1,3,3,8,3,8,11,14,11,16,21,16,20,39,30,20,13,22,19
"245",0,2,1,0,3,1,0,3,6,4,6,10,11,12,5,15,26,19,13,25,14,19,18,1
"360",38,12,5,5,4,3,9,59,124,120,62,44,83,76,77,70,80,92,104,98,78,64,42,42
"2005",1,2,3,1,0,0,11,28,11,34,9,14,13,13,19,21,21,19,15,14,14,5,6,15
"343",16,2,1,2,0,1,11,19,14,13,10,15,35,36,19,54,28,26,15,32,38,25,16,7
"218",10,7,1,1,0,0,2,3,18,14,8,21,20,26,11,15,19,16,38,50,39,22,20,12
"120",7,6,2,2,0,0,1,3,8,11,13,14,15,33,25,22,27,32,31,56,47,42,31,22
"397",8,4,2,0,1,0,1,0,8,5,10,8,17,22,32,37,31,44,38,51,49,22,19,16
"388",16,3,4,2,1,5,10,18,43,67,37,38,58,51,49,69,82,77,83,89,44,35,22,10
"490",35,14,24,6,8,10,27,49,96,109,78,83,89,120,122,107,188,275,260,167,108,66,68,43
"119",0,2,0,2,0,0,1,1,2,1,2,2,3,5,6,2,10,8,18,4,5,4,2,2
"467",35,22,6,1,3,3,7,12,27,39,40,62,76,93,86,119,127,176,200,165,111,90,78,50
"228",1,1,1,0,3,0,4,22,35,46,12,9,20,23,16,14,14,12,21,15,17,5,5,1
"318",5,4,2,4,0,9,61,109,274,315,122,94,88,108,100,99,126,268,192,96,44,31,19,17
"174",36,17,7,5,4,3,20,43,88,65,39,33,26,48,47,50,30,63,68,57,62,79,75,49
"527",24,16,11,4,4,6,29,40,75,56,45,51,53,91,61,79,87,140,158,151,108,89,64,47
"239",1,0,2,0,1,1,9,24,90,80,19,12,19,16,15,14,14,18,20,12,14,8,9,4
"266",12,12,7,2,1,1,4,3,17,14,9,14,15,21,17,28,40,39,45,54,55,58,50,44
"2001",5,0,0,0,0,1,0,4,10,34,11,7,11,15,13,7,9,6,5,5,2,2,3,9
"339",25,3,0,3,0,1,1,3,2,3,5,13,6,15,17,13,13,22,44,23,18,12,19,14
"400",25,18,2,3,4,1,0,11,11,27,15,25,13,24,34,29,30,40,43,39,37,38,22,27
"431",1,4,0,0,0,0,3,0,10,10,4,7,5,5,13,1,8,13,10,10,11,12,6,7
"3000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"409",2,8,0,0,0,1,2,1,2,3,3,2,6,8,5,1,4,4,9,8,5,8,5,3
"160",5,1,3,3,0,0,0,10,7,9,10,15,22,15,14,25,15,23,30,13,16,13,12,5
"153",7,3,0,1,0,0,8,12,49,52,29,25,36,41,38,30,25,32,27,10,14,10,5,3
